,CONS_CONF,MACRO_VOL,OIL,YIELDS,ELECTRICITY,FORD_VOL,BTC_VOL,MUSK_POP,CURRENCY_VOL,TSLA_VOL
2021-05-10 00:02:40,4.037805746936416,52.74570790791677,177.99547663763653,69.14972348369177,150.1626218212863,99.61736149755778,103.36118723096162,53.42409009274713,66.09363075607355,65.06370572578132
2021-05-10 00:02:45,3.2302445975491327,51.830471938611176,178.01708269469265,68.91691116083418,149.78183480891352,99.56317225913122,103.88732797681726,54.050261212522955,66.1583986550592,64.9401809937536
2021-05-10 00:02:50,4.037805746936416,50.91523596930559,178.08810350866952,68.61933349738023,149.60363526488314,99.5351378697369,103.95135507554336,53.99094903581155,66.13598851640204,65.08129727068753
2021-05-10 00:02:55,4.8453668963237,50.0,178.34901245705623,67.73144902803737,149.73865940277489,99.6687761186355,103.93906780591374,54.30232307452573,65.94343901566988,64.89023017435142
2021-05-10 00:03:00,4.037805746936416,50.915235969305584,178.44541364242235,67.3954258711701,150.0756672332866,99.77489517335955,102.75554785711537,54.47351956889007,66.11211905172956,64.88512534811676
2021-05-10 00:03:05,4.8453668963237,50.0,178.28327946634585,67.0249453191504,150.2235726080091,100.49450800569142,102.2949811838888,55.338729329521485,65.69890226245508,65.10785291009488
2021-05-10 00:03:10,5.652928045710984,50.91523596930559,178.28328134021848,67.43175669330691,150.17890254034216,100.44751613047305,102.03893292455032,55.31808444285243,65.52196635356032,65.33050410920336
2021-05-10 00:03:15,4.8453668963237,51.830471938611176,178.38742510953944,67.38388419624998,150.3077576356173,101.2955264581354,102.16740292077455,55.715763850587315,65.37800351585068,65.47460419324076
2021-05-10 00:03:20,4.037805746936416,50.91523596930559,178.32721713863407,66.79755873852186,150.1227550950406,101.12886710714537,102.93207904981028,55.45321071878195,65.04995899882572,65.83875396467761
2021-05-10 00:03:25,4.8453668963237,50.0,178.47532327792814,67.03052195243241,150.20520340783744,100.86909966122197,102.64452509241595,54.9210666379374,65.07956221389499,65.58549896182049
2021-05-10 00:03:30,4.037805746936416,50.915235969305584,178.11668753666788,66.90207597668996,149.9874323838372,100.92382068521084,102.21430813696296,54.586942535009015,65.12992693086987,65.14831842129539
2021-05-10 00:03:35,4.8453668963237,51.830471938611176,178.44901558481928,66.27716230069309,149.98592074739244,101.11713226595964,102.74153071412597,53.90316714042814,65.15642317592379,65.15592569911031
2021-05-10 00:03:40,5.652928045710984,52.74570790791677,178.73124501916362,66.0646078941451,149.96481381650338,101.26401272052267,102.6714524513795,53.93857523333799,65.10184803194974,65.04774049081182
2021-05-10 00:03:45,6.460489195098267,53.66094387722235,178.66665607658422,65.85559108770133,150.09438616986722,101.97081958784142,101.91772305281872,52.984456838738666,65.29520285604771,65.24165157374316
2021-05-10 00:03:50,7.26805034448555,52.74570790791677,178.78430392172268,65.54648430969738,150.04543097910894,102.59822346042684,102.58849944216244,52.599315696198126,65.89627131017711,64.95246514867188
2021-05-10 00:03:55,8.075611493872835,53.66094387722235,178.7935387714986,65.5569707169289,150.2397536212548,102.8716975011629,102.11598443730989,53.67110657460623,66.25417003371886,64.63141821165333
2021-05-10 00:04:00,7.26805034448555,54.576179846527936,178.6339885079617,64.76824966818721,150.20792943299276,102.68559139838698,101.80777290057546,54.22651357345699,65.14534240718251,65.28679911770034
2021-05-10 00:04:05,8.075611493872835,53.66094387722235,178.65085982356678,64.67494958095745,150.343287288811,102.62998356712201,101.24286682276168,53.604071294976094,65.5462345052141,65.73080351080206
2021-05-10 00:04:10,7.26805034448555,52.74570790791677,178.84339587356334,65.02869706207153,150.4706778730011,103.41391178428994,101.43860942794566,53.62403984233151,64.88972226142891,65.25118500117581
2021-05-10 00:04:15,8.075611493872835,53.66094387722235,178.77002420725643,65.3279460292398,150.17271634931006,103.53716923547711,102.02666539213776,54.17155403403815,64.2711572115151,65.08313654827283
2021-05-10 00:04:20,8.883172643260117,52.74570790791677,178.6977261100193,65.71887026528856,150.1787878330963,102.8090935976343,101.82061457499694,53.71396145060936,64.315380842894,65.52278403894496
2021-05-10 00:04:25,9.6907337926474,51.830471938611176,178.68339758220418,66.11612146891024,150.18459768166363,102.42812853620148,102.0381256884896,53.29658144576248,63.849278170900824,65.11816383127817
2021-05-10 00:04:30,10.498294942034683,52.74570790791677,178.76682045512229,66.64774144176567,150.05871965570682,102.110155450721,101.77946656187444,53.745909607732656,64.38569198331705,64.74657093602325
2021-05-10 00:04:35,9.6907337926474,53.66094387722235,179.0130610841316,66.2476848082383,150.08771082388841,102.74553094821172,103.06790793504399,53.17915894811644,64.6277391572652,65.10520351897745
2021-05-10 00:04:40,10.498294942034683,54.576179846527936,178.89076717627898,66.5500479900955,149.85267099526672,102.68626971595607,103.90517240516428,52.31520185768598,64.34601599776498,65.0709013269207
2021-05-10 00:04:45,9.6907337926474,53.66094387722235,178.9887214272173,65.88664192151566,149.94244035718796,103.9433713260481,103.57260646481757,51.96296709390242,63.77926791788342,64.86288742162097
2021-05-10 00:04:50,8.883172643260115,54.576179846527936,179.03037740038206,65.67313524307222,150.02476687462976,104.31146857376848,103.86763310642375,52.42247964620963,63.892907723503946,64.5330298791408
2021-05-10 00:04:55,9.6907337926474,53.66094387722235,178.6724497799013,64.9997172465123,150.07330836768102,104.3815818837019,104.39451160109319,53.22296732291524,64.31566416686475,64.93642665109934
2021-05-10 00:05:00,10.498294942034683,52.74570790791677,178.59179768696706,65.36754454884124,150.4740365513356,104.13701917686731,104.63437319802004,53.60961733189355,64.34897304860377,65.17161377140715
2021-05-10 00:05:05,9.6907337926474,53.66094387722235,178.56635286477524,65.83860533734216,150.53113499187194,104.68349721188058,104.20815531377963,52.62220557699336,65.00246961131197,65.17483095065914
2021-05-10 00:05:10,10.498294942034683,54.576179846527936,178.55874481734327,65.76866729794924,150.5420713674519,104.54792296561095,104.11710241712906,53.08060792233377,65.1895382395313,64.86212230115264
2021-05-10 00:05:15,9.6907337926474,53.66094387722235,178.62143415459022,66.40004759323365,150.42342104073902,104.08508524711968,104.52530623947804,54.012969823790485,65.47033657156284,65.2478806364088
2021-05-10 00:05:20,10.498294942034683,54.576179846527936,178.229448931706,66.15928311886285,150.4715561520934,104.40393553540437,104.77550720997388,54.39611693321161,65.3625416977165,65.50289052583169
2021-05-10 00:05:25,9.6907337926474,55.49141581583353,178.23832596871918,66.21295226016323,150.31580975552566,104.41110702416807,104.293300146795,54.64615139668954,65.49568423785492,65.8698149876885
2021-05-10 00:05:30,8.883172643260115,56.40665178513912,178.10831540437835,66.26749578566576,150.52179750580666,105.08164862029435,104.54454729322129,53.84882868743318,65.41587407222428,66.14212394174025
2021-05-10 00:05:35,8.075611493872833,57.3218877544447,177.83247676148687,65.88891155116245,150.41686770823702,105.04002274374025,103.97501901332762,53.090787405693106,64.75510839671725,65.95245723647992
2021-05-10 00:05:40,7.268050344485549,56.40665178513912,177.9328978038168,66.04444713021475,150.44253579723733,103.43523077229008,102.78822376103804,53.497414493842776,65.62284946532428,65.76582341911634
2021-05-10 00:05:45,6.4604891950982655,55.49141581583353,178.07382500849525,66.73749337527464,150.7652524547493,103.87573941324165,102.88448204866596,53.676926465140816,65.57098606338174,65.73647110425416
2021-05-10 00:05:50,7.268050344485549,56.40665178513912,177.94861440506833,66.37025254068317,150.95436075817705,102.83092152863671,103.41270703291474,54.548933616373354,65.61182493234571,65.62969456637401
2021-05-10 00:05:55,8.075611493872833,57.3218877544447,178.11010719212987,66.69238359715733,150.99380785380066,103.68633844356626,103.6590250659438,54.96010731768444,66.08346945570251,66.23674938839223
2021-05-10 00:06:00,7.268050344485549,56.40665178513912,178.03695508789684,66.63693028058174,151.21832520736194,104.70806258209562,104.48209497455142,55.472832411664896,66.1224721604151,66.60067971113213
2021-05-10 00:06:05,6.4604891950982655,55.49141581583353,178.04970155176278,67.27482851812064,151.2094419983962,104.46761249060259,105.47085508894642,56.33207280019568,66.19922426105293,66.69407662856806
2021-05-10 00:06:10,5.652928045710983,54.576179846527936,177.83918170299944,67.45028033272666,151.3389730604119,103.81460266588603,105.67179075370699,57.21138185287077,66.35232137541894,66.93405899464881
2021-05-10 00:06:15,6.4604891950982655,53.66094387722235,178.14285096042101,67.69628559496648,151.34208387740054,103.03669190950198,105.30642312467025,56.67078709255167,65.9423338852467,67.17005561191255
2021-05-10 00:06:20,7.268050344485549,54.576179846527936,177.6334583645393,67.93109871365382,151.19460800950748,103.52191230455207,105.2796458359197,56.2737582778847,66.48587432232884,66.72646802148469
2021-05-10 00:06:25,6.4604891950982655,55.49141581583353,177.61596740205144,68.02225666973878,151.2646717750562,103.40932600364117,104.46152780547371,56.95260420591625,66.61505083450075,66.70860754700549
2021-05-10 00:06:30,7.268050344485549,56.40665178513912,177.74895717214275,67.51302393156163,151.41697856138916,103.07673764981298,104.44117688782822,57.38608382284313,66.39632115873097,67.16773153466441
2021-05-10 00:06:35,6.4604891950982655,55.49141581583353,177.36019599941335,68.02075499018682,151.36056133154253,102.94174317113996,104.39010754886233,56.43332015378166,66.72968153199041,67.55612575429639
2021-05-10 00:06:40,5.652928045710983,56.40665178513912,177.3240163141703,67.52065506920914,151.18186103816728,104.10575423037093,104.48923139153885,57.08974779303436,66.85788372471976,66.92439847297511
2021-05-10 00:06:45,6.4604891950982655,55.49141581583353,177.30927331130863,67.60743177688472,151.09590319437285,104.30037671958144,105.10682038391481,57.81007517650043,66.51603471446506,67.42001640846682
2021-05-10 00:06:50,5.652928045710983,54.576179846527936,177.46679342685587,67.83131398619236,150.7092278440383,104.71996366593383,103.91037841193132,58.404543521183285,66.57046308653987,67.59856176773624
2021-05-10 00:06:55,6.4604891950982655,55.49141581583353,177.70547110870905,67.52600911423319,150.61064768747232,105.15888993945511,104.33161034504175,57.67599362686949,66.57069062887442,67.65438318454912
2021-05-10 00:07:00,7.268050344485549,56.40665178513912,177.62820552998738,67.57876636263474,150.4363690799585,105.73705081343124,104.02839587847117,58.10889311053312,66.69087108885554,67.5128078863841
2021-05-10 00:07:05,8.075611493872833,55.49141581583353,177.36359859649224,68.00501159511155,150.76431942464245,106.34296614759474,104.47359947480766,58.43813933317583,66.82557731203916,67.87582087454265
2021-05-10 00:07:10,8.883172643260115,56.40665178513912,177.6248999530659,67.99618700613928,150.6726481563892,105.93698470342288,104.57131800018445,57.87500883097662,67.08288218812254,67.857811063241
2021-05-10 00:07:15,9.6907337926474,57.3218877544447,177.85798225373415,67.67164971650952,150.4225365619948,105.8143261405143,103.99000591121697,58.70054479714335,66.65059899154946,67.77389526791401
2021-05-10 00:07:20,10.498294942034683,56.40665178513912,177.76952641602367,66.61766295541803,150.5636505118662,105.38182485703749,104.480623388175,58.62126338836909,66.65109459484484,68.3201881753908
2021-05-10 00:07:25,9.6907337926474,57.3218877544447,177.8367037310802,66.27002042905569,150.53524821125262,104.9791189170671,104.0654436995703,58.31513862417585,66.32126384364012,68.15554480789275
2021-05-10 00:07:30,10.498294942034683,56.40665178513912,177.9098405557046,66.0594701726039,150.54312640863728,105.62626320334618,104.3588426171657,58.94640604241192,66.49868211867641,68.18331037534779
2021-05-10 00:07:35,11.305856091421967,55.49141581583353,178.01835167945393,65.87606292267738,150.5737085057188,105.34131770238753,104.02683141477544,58.64339317497041,66.02363482047402,68.31809904667587
2021-05-10 00:07:40,10.498294942034683,56.40665178513912,178.05749876040804,65.53646933194888,150.6076483197152,105.29643812453607,103.75975650914049,58.15556631416594,65.24956092895698,67.9978769403275
2021-05-10 00:07:45,9.6907337926474,57.3218877544447,178.32739926398656,65.66972622267761,150.5469381323554,104.90441424367418,103.82263639339075,57.650699364243636,65.09655427366104,67.94615872005755
2021-05-10 00:07:50,10.498294942034683,58.23712372375029,177.99399926909578,65.46685276716865,150.70177543806486,104.56980806962125,104.89277766241669,56.985523396257655,65.99465200131786,67.88404149844177
2021-05-10 00:07:55,9.6907337926474,57.3218877544447,178.1935899108128,65.42828623131992,150.78670564213812,105.01451063311389,105.28551012739472,57.45510851777149,66.40454136413004,67.79078635187282
2021-05-10 00:08:00,8.883172643260115,58.23712372375029,178.26660588113472,65.6679262757785,150.70622637220504,104.76297918309957,105.27441142412111,57.57899470376696,66.43473789184836,67.84901355593819
2021-05-10 00:08:05,9.6907337926474,59.15235969305588,178.22493201883285,65.36619112995055,150.6784049226103,104.49140792330569,106.22109231154153,58.29947185145031,67.32996581834999,68.07305340722931
2021-05-10 00:08:10,10.498294942034683,58.23712372375029,178.4502790176108,65.26062954540099,150.5252658828511,104.76943030872042,106.23859769959736,58.69099346553561,67.2595513384681,68.62096947195903
2021-05-10 00:08:15,9.6907337926474,59.15235969305588,178.0005326994739,66.02330956709493,150.5707946981375,105.05211159555748,106.06857592318238,59.0475031610378,67.19215578337888,68.63238000452276
2021-05-10 00:08:20,10.498294942034683,60.06759566236147,178.22329121381375,66.33480905178128,150.6905319471942,105.50124207630287,105.51716333500201,59.298358027782136,67.50174759035615,68.94409246327353
2021-05-10 00:08:25,9.6907337926474,60.982831631667054,178.297395613771,65.87445388297894,150.7961574079752,105.59827940913277,105.61211280965439,59.883957931832136,67.6135451547135,69.20720074402679
2021-05-10 00:08:30,8.883172643260115,61.89806760097264,178.07998775845152,65.84617974921518,150.89600557320114,104.60594557729313,105.67843213245173,59.50533918229148,67.58725313868598,69.66877114849514
2021-05-10 00:08:35,9.6907337926474,60.982831631667054,178.16305145522085,66.04659355419703,150.8754424885838,104.96151341690776,105.29097704484273,59.60059624955263,67.41686760592077,69.67001512929626
2021-05-10 00:08:40,8.883172643260115,60.06759566236147,178.10472605176355,66.48664793191473,151.13215643637432,105.24349016668855,104.2115672516039,60.2159832969376,67.3931204142575,69.52185834770154
2021-05-10 00:08:45,8.075611493872833,59.15235969305588,178.60120895453952,66.53999854237668,151.09844525774326,105.82195464190588,104.1331048781152,59.578262169204855,67.77612046052425,69.58495591329508
2021-05-10 00:08:50,7.268050344485549,58.23712372375029,178.95450807106732,66.35019713038113,151.10333710015573,105.34080341440905,104.19755448734867,60.44746525112701,67.29993031611662,69.11133953063455
2021-05-10 00:08:55,8.075611493872833,57.3218877544447,179.0394442873816,66.08975653278439,151.04865045587005,106.78016798922647,103.97620313518017,60.005396701701365,67.0580694001716,69.34805689377582
2021-05-10 00:09:00,8.883172643260115,58.23712372375029,178.90083992305992,66.31967512751784,151.06186788454661,106.0740429490788,103.44392196391046,59.98831879480661,67.54408947480842,68.96928746662562
2021-05-10 00:09:05,8.075611493872833,59.15235969305588,178.78849138641016,66.43154694339364,151.0227503471695,106.49000135173945,102.84817014829105,60.34775896623002,68.47089275436575,69.11074478148373
2021-05-10 00:09:10,8.883172643260115,60.06759566236147,178.72592697125228,66.24702443122115,151.35357189888424,106.51635141153031,102.58027828482635,60.753816310652795,67.79576263872754,69.42787873024935
2021-05-10 00:09:15,8.075611493872833,60.982831631667054,178.61814637459656,66.1796250408481,151.42298791742317,106.23736804524724,103.33575037057616,60.350983893514446,67.94376187912361,69.78605150867585
2021-05-10 00:09:20,7.268050344485549,61.89806760097264,178.44470456717033,66.031502213271,151.14883833943645,106.70518560664566,103.42073052630299,60.15526849123914,68.54347497249039,69.8006177844203
2021-05-10 00:09:25,6.4604891950982655,62.81330357027823,178.33119126540817,66.28961865481772,151.07824015373075,106.54363399559719,102.51568632472478,60.795261509601694,68.46132896636095,69.89076686527947
2021-05-10 00:09:30,5.652928045710983,63.72853953958382,178.27816777426585,66.04383802086684,150.8480334249391,105.21230142574443,102.87135145403788,59.97246543844444,68.24869576245538,70.32326773305454
2021-05-10 00:09:35,4.845366896323699,62.81330357027823,178.17897398811957,66.21701562487458,150.99101904954648,104.55318636184046,102.62359136317589,60.50701578505438,68.70664206613803,70.13469616072393
2021-05-10 00:09:40,5.652928045710983,61.89806760097264,178.04499718450614,66.52127497988239,151.2146649331252,104.81111389189262,103.92407620906334,60.99763859251578,68.5022185062854,70.19537976213694
2021-05-10 00:09:45,4.845366896323699,60.982831631667054,177.8670086826089,66.69564520018523,151.14124390357946,106.08158226127367,103.74891974203302,61.36491139932994,68.23620977239128,70.28429301710597
2021-05-10 00:09:50,5.652928045710983,60.06759566236147,178.35613477164895,66.39676465055939,151.241123842888,105.23897601995505,103.71562525971116,61.67283456753363,68.02656453249625,70.26991113356807
2021-05-10 00:09:55,4.845366896323699,59.15235969305588,178.07344400191346,66.87929458053787,151.2069040110779,105.22937559010732,103.82410128481862,62.63501214455464,67.51939343375525,70.2461399693091
2021-05-10 00:10:00,5.652928045710983,58.23712372375029,177.87770533281824,66.63554206084503,151.27335527734786,106.05447430291666,103.98457982781532,63.01245979833166,66.65430659159115,70.50821062425499
2021-05-10 00:10:05,6.4604891950982655,59.15235969305588,177.9605411466562,66.78870074877837,151.55579743091175,106.40154561308005,104.01361628779576,63.26571767180922,67.06971396480185,70.52152760501266
2021-05-10 00:10:10,7.268050344485549,60.06759566236147,177.8985479570871,66.51837041506228,151.49878264317434,106.18659300030768,104.0424879140765,63.924345749070966,67.68203967139385,70.80931056905501
2021-05-10 00:10:15,8.075611493872833,60.982831631667054,177.97975092976634,65.89669697638635,151.29775940146186,105.37680910337914,103.91956146714747,63.47557567454621,67.76363239242056,71.29678695886997
2021-05-10 00:10:20,8.883172643260115,61.89806760097264,178.13297120033334,65.9768352568365,151.41481844859402,104.37115322395431,103.61048826256254,62.97027689930758,67.69011855431336,71.27625784003249
2021-05-10 00:10:25,8.075611493872833,62.81330357027823,178.3753106958519,66.07886959443177,151.49905950076186,103.95174448277096,103.40212607097608,62.70011131211639,67.87244737377492,71.20331126084352
2021-05-10 00:10:30,8.883172643260115,63.72853953958382,178.51979553123897,66.05132559731351,151.60901415364367,103.74576869422336,102.74487048878586,62.35010113863994,67.80621737438626,71.24202372242131
2021-05-10 00:10:35,9.6907337926474,62.81330357027823,178.3288760951366,66.14956943738842,151.77667015339327,102.49712046262016,102.45312555174017,62.93458324898668,67.17044473355887,71.23220550581694
2021-05-10 00:10:40,10.498294942034683,61.89806760097264,178.54197579458398,65.91905206231624,151.66539410814198,101.56676823963488,102.08778574459096,63.68614058578056,66.73414676261348,71.31648953158162
2021-05-10 00:10:45,11.305856091421967,62.81330357027823,178.20300181586651,65.65785122126512,151.34467279678876,101.73294179645876,101.84967613119478,64.24949027489025,66.88674218187265,71.48494147382965
2021-05-10 00:10:50,10.498294942034683,63.72853953958382,178.18104803711807,65.59846079223456,151.51439410000856,101.50918157511512,101.60582681396488,63.593685436915486,66.74688080262743,71.91898939058956
2021-05-10 00:10:55,11.305856091421967,62.81330357027823,178.0854958976567,66.27622820624445,151.44774038834652,101.09750436090646,101.52820202252057,63.97791113410276,66.18987999637577,71.78238834905605
2021-05-10 00:11:00,12.11341724080925,61.89806760097264,177.88220037416824,66.56760410956744,151.2509762200563,100.87594183773625,101.77578646311159,63.3494668708659,65.67900082176165,71.76455751850628
2021-05-10 00:11:05,11.305856091421967,62.81330357027823,177.99556093588131,66.38150864909518,151.06082900368222,100.4355774929422,101.60636242983713,63.891886303867196,66.0153988731404,71.29990615015092
2021-05-10 00:11:10,10.498294942034683,61.89806760097264,177.96044210568783,66.58148265570875,151.24447551647503,100.93835752859317,101.65604253892127,64.07959612927242,65.47507769878935,71.72441270626959
2021-05-10 00:11:15,11.305856091421967,60.982831631667054,178.155972565374,66.41022989175794,151.2739274896212,101.83349698109592,101.80406435047973,63.09443083558355,65.87705429353603,71.63359742538536
2021-05-10 00:11:20,10.498294942034683,60.06759566236147,177.87181936240708,66.24694400692393,151.32327340976047,102.97671615107984,101.63184139847743,63.60293900688389,66.0491229154385,71.0133779714442
2021-05-10 00:11:25,9.6907337926474,60.982831631667054,178.03398156641313,66.55412312025523,151.46189640375374,103.3709808976251,101.55254758155961,62.7561881325584,65.6938374615581,71.07385642778466
2021-05-10 00:11:30,8.883172643260115,61.89806760097264,178.129461175676,66.36618132513071,151.35154333717267,103.78762560149121,101.74702624024003,61.74730135153911,65.58130329109814,70.8439808245584
2021-05-10 00:11:35,8.075611493872833,62.81330357027823,178.15372640201866,65.77017226212386,151.16829724369913,104.60838143701349,100.82063577976984,62.33169831296496,65.63715707878232,70.56229672789557
2021-05-10 00:11:40,8.883172643260115,63.72853953958382,177.8817684384917,65.44997391369117,151.0295259347044,105.59204479271655,101.1780219888748,62.62621189887493,65.76479941177939,70.99196788249915
2021-05-10 00:11:45,9.6907337926474,64.6437755088894,177.83355170227873,65.48113581641525,150.85000593740946,106.4282786771419,100.92103821273619,63.24325728917177,65.85530937782403,71.32374523667602
2021-05-10 00:11:50,8.883172643260115,63.72853953958382,177.53763789429672,65.5262784119362,150.80273139187142,107.12516728514265,98.9357983455574,62.61694965783394,66.36286116666341,71.77364919079875
2021-05-10 00:11:55,8.075611493872833,64.6437755088894,177.1399572754941,65.96575878169979,150.6581271835929,106.75976611987699,99.22055525150701,62.8031824724652,66.6949780115687,71.2391133005489
2021-05-10 00:12:00,8.883172643260115,63.72853953958382,177.7666258170948,65.71195705114629,150.6643947517102,105.84426031523952,98.58089087069104,62.959195046180945,66.51190248975595,71.49665204163438
2021-05-10 00:12:05,8.075611493872833,64.6437755088894,177.95255544566058,65.97124238882122,150.58640793250288,106.34527745407321,99.05525895149633,62.33926268084924,66.45049560135892,71.37982140290953
2021-05-10 00:12:10,8.883172643260115,63.72853953958382,178.29636602981475,66.12270749699272,150.57344032510483,106.29156861991014,98.53150507487163,61.78299473218185,66.12559624920236,71.2757374786218
2021-05-10 00:12:15,9.6907337926474,62.81330357027823,178.2140229482834,66.06968172496798,150.67882748815137,106.25971585132616,98.41983750926909,61.083032177712994,65.93971080919937,70.82137012968268
2021-05-10 00:12:20,10.498294942034683,61.89806760097264,178.34766759795107,66.36766306815427,150.90634667389685,105.75211693898592,98.77344626887643,60.5251730769209,65.96598271067187,70.32071848996766
